question,query,
FROM customers c
INNER JOIN purchases p ON c.customer_id = p.customer_id
GROUP BY c.customer_id, c.first_name, c.last_name;",
Retrieve all purchases with their dealer details,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       d.dealer_name, d.location
FROM purchases p
INNER JOIN dealers d ON p.dealer_id = d.dealer_id;",
Get all purchases along with dealer details,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       d.dealer_name, d.location
FROM purchases p
INNER JOIN dealers d ON p.dealer_id = d.dealer_id;",
Fetch all purchases and their dealer information,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       d.dealer_name, d.location
FROM purchases p
INNER JOIN dealers d ON p.dealer_id = d.dealer_id;",
Show me all purchases with the dealer details,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       d.dealer_name, d.location
FROM purchases p
INNER JOIN dealers d ON p.dealer_id = d.dealer_id;",
Provide all purchases with the corresponding dealer details,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       d.dealer_name, d.location
FROM purchases p
INNER JOIN dealers d ON p.dealer_id = d.dealer_id;",
retrieve all purchases and dealer details,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       d.dealer_name, d.location
FROM purchases p
INNER JOIN dealers d ON p.dealer_id = d.dealer_id;",
give me all purchases with dealer detalis,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       d.dealer_name, d.location
FROM purchases p
INNER JOIN dealers d ON p.dealer_id = d.dealer_id;",
give me purchases detials along with dealer details from where the purchase has been made,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       d.dealer_name, d.location
FROM purchases p
INNER JOIN dealers d ON p.dealer_id = d.dealer_id;",
Retrieve all bikes sold by the dealer Trio Honda,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Trio Honda'; ",
Get all bikes that Trio Honda has sold,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Trio Honda'; ",
Fetch all bikes sold by Trio Honda,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Trio Honda'; ",
Show me all the bikes sold by the dealer Trio Honda,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Trio Honda'; ",
Provide details of all bikes sold by Trio Honda,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Trio Honda'; ",
Retrieve all bikes sold by the dealer Definite Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Definite Bajaj'; ",
Get all bikes that Definite Bajaj has sold,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Definite Bajaj'; ",
Fetch all bikes sold by Definite Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Definite Bajaj'; ",
Show me all the bikes sold by the dealer Definite Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Definite Bajaj'; ",
Provide details of all bikes sold by Definite Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Definite Bajaj'; ",
give all the bikes sold by Definite Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Definite Bajaj'; ",
give me all the bikes sold by the dealer Definite Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Definite Bajaj'; ",
which bikes are sold by Definite Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Definite Bajaj'; ",
what are the bikes sold by definite bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Definite Bajaj'; ",
list the bikes sold by definite bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Definite Bajaj'; ",
Retrieve all bikes sold by the dealer Vector Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Vector Hero'; ",
Get all bikes that Vector Hero has sold,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Vector Hero'; ",
Fetch all bikes sold by Vector Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Vector Hero'; ",
Show me all the bikes sold by the dealer Vector Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Vector Hero'; ",
Provide details of all bikes sold by Vector Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Vector Hero'; ",
give all the bikes sold by Vector Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Vector Hero'; ",
give me all the bikes sold by the dealer Vector Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Vector Hero'; ",
which bikes are sold by Vector Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Vector Hero'; ",
what are the bikes sold by Vector Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Vector Hero'; ",
list the bikes sold by Vector Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Vector Hero'; ",
Retrieve all bikes sold by the dealer Better TVS,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Better TVS'; ",
Get all bikes that Better TVS has sold,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Better TVS'; ",
Fetch all bikes sold by Better TVS,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Better TVS'; ",
Show me all the bikes sold by the dealer Better TVS,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Better TVS'; ",
Provide details of all bikes sold by Better TVS,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Better TVS'; ",
give all the bikes sold by Better TVS,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Better TVS'; ",
give me all the bikes sold by the dealer Better TVS,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Better TVS'; ",
which bikes are sold by Better TVS,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Better TVS'; ",
what are the bikes sold by Better TVS,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Better TVS'; ",
list the bikes sold by Better TVS,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Better TVS'; ",
Retrieve all bikes sold by the dealer Max Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Max Hero'; ",
Get all bikes that Max Hero has sold,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Max Hero'; ",
Fetch all bikes sold by Max Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Max Hero'; ",
Show me all the bikes sold by the dealer Max Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Max Hero'; ",
Provide details of all bikes sold by Max Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Max Hero'; ",
give all the bikes sold by Max Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Max Hero'; ",
give me all the bikes sold by the dealer Max Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Max Hero'; ",
which bikes are sold by Max Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Max Hero'; ",
what are the bikes sold by Max Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Max Hero'; ",
list the bikes sold by Max Hero,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Max Hero'; ",
Retrieve all bikes sold by the dealer Anand Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Anand Bajaj'; ",
Get all bikes that Anand Bajaj has sold,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Anand Bajaj'; ",
Fetch all bikes sold by Anand Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Anand Bajaj'; ",
Show me all the bikes sold by the dealer Anand Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Anand Bajaj'; ",
Provide details of all bikes sold by Anand Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Anand Bajaj'; ",
give all the bikes sold by Anand Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Anand Bajaj'; ",
give me all the bikes sold by the dealer Anand Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Anand Bajaj'; ",
which bikes are sold by Anand Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Anand Bajaj'; ",
what are the bikes sold by Anand Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Anand Bajaj'; ",
list the bikes sold by Anand Bajaj,"SELECT b.manufacturer, b.model, b.price, p.amount
FROM bikes b
INNER JOIN purchases p ON b.bike_id = p.bike_id
INNER JOIN dealers d ON p.dealer_id = d.dealer_id
WHERE d.dealer_name = 'Anand Bajaj'; ",
give me the list of seller who sold more than 2 bike,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
list all the dealers who sold more than 2 bike,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
give me the list of dealers who sold more than 2 bike,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
give me the list of dealer who sell more than 2 bike,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
Show me all the dealers who have sold more than 2 bike.,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
Can you provide a list of dealers with more than 2 bike? Sold,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
Retrieve the seller who sold more than 2 bike,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
I want to see all dealers who have sold more than 2 bike,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
List out the dealers with more than 2 bike sold,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
Give me the names of dealer who own more than 2 bike.,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
Show me the dealer who sell more than 2 bike.,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
Tell me which dealer sell more than 2 bike.,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
Provide the list of seller having more than 2 bike,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
Can you list all the dealer with more than 2 bike sold,"SELECT d.dealer_id, d.dealer_name, d.location, COUNT(p.bike_id) AS number_of_bikes_sold
FROM dealers d
INNER JOIN purchases p ON d.dealer_id = p.dealer_id
GROUP BY d.dealer_id, d.dealer_name, d.location
HAVING COUNT(p.bike_id) > 2;",
Retrieve all purchases made by customers who live in Vijay Nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%vijay nagar%';",
Get all purchases by customers from annapurna nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%annapurna nagar%';",
Fetch all purchases made by customers living in annapurna nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%annapurna nagar%';",
Show me all the purchases from customers who live in annapurna nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%annapurna nagar%';",
Provide all purchases made by customers residing in annapurna nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%annapurna nagar%';",
List all purchases made by customers living in annapurna nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%annapurna nagar%';",
Find all purchases by customers who stay in annapurna nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%annapurna nagar%';",
Give me all purchases from customers residing in annapurna nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%annapurna nagar%';",
Show all purchases made by people who live in annapurna nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%annapurna nagar%';",
Get details of all purchases by customers from annapurna nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%annapurna nagar%';",
list the purchases made by customers who lives in annapurna nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%annapurna nagar%';",
Retrieve all purchases made by customers who live in Vijay Nagar,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%vijay nagar%';",
Get all purchases by customers from Palasiya,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%Palasiya%';",
Fetch all purchases made by customers living in Palasiya,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%Palasiya%';",
Show me all the purchases from customers who live in Palasiya,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%Palasiya%';",
Provide all purchases made by customers residing in Palasiya,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%Palasiya%';",
List all purchases made by customers living in Palasiya,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%Palasiya%';",
Find all purchases by customers who stay in Palasiya,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%Palasiya%';",
Give me all purchases from customers residing in Palasiya,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%Palasiya%';",
Show all purchases made by people who live in Palasiya,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%Palasiya%';",
Get details of all purchases by customers from Palasiya,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%Palasiya%';",
list the purchases made by customers who lives in Palasiya,"SELECT p.purchase_id, p.purchase_date, p.amount, p.registration_number,
       CONCAT(c.first_name, ' ', c.last_name) AS customer_name, c.address
FROM purchases p
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE c.address LIKE '%Palasiya%';",
What are the purchase details for bike id 1,"SELECT CONCAT(c.first_name, ' ', c.last_name) AS customer_name,p.purchase_id, p.purchase_date,  p.registration_number, 
       b.manufacturer, b.model,b.price,p.amount
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
WHERE b.bike_id ='1';",
Tell me the purchase information for bike id 2,"SELECT CONCAT(c.first_name, ' ', c.last_name) AS customer_name,p.purchase_id, p.purchase_date,  p.registration_number, 
       b.manufacturer, b.model,b.price,p.amount
FROM purchases p
INNER JOIN bikes b ON p.bike_id = b.bike_id
INNER JOIN customers c ON p.customer_id = c.customer_id
